ticker,exchange,assetType,priceCurrency,startDate,endDate
HFLTX,,Mutual Fund,USD,2006-12-21,2016-07-22
HFLYX,,Mutual Fund,USD,2005-05-03,2016-07-22
HFMCX,,Mutual Fund,USD,1997-12-31,2016-07-22
HFMDX,,Mutual Fund,USD,2003-09-17,2016-07-22
HFMIX,,Mutual Fund,USD,2009-02-27,2016-07-22
HFMRX,,Mutual Fund,USD,2009-05-29,2016-07-22
HFMSX,,Mutual Fund,USD,2009-05-29,2016-07-22
HFMTX,,Mutual Fund,USD,2009-05-29,2016-07-22
HFMVX,,Mutual Fund,USD,2014-11-07,2016-07-22
HFOAX,,Mutual Fund,USD,2001-08-31,2016-07-22
HFOBX,,Mutual Fund,USD,2001-09-04,2016-01-26
HFOCX,,Mutual Fund,USD,2001-09-04,2016-07-22
HFOIX,,Mutual Fund,USD,2009-03-31,2016-07-22
HFORX,,Mutual Fund,USD,2005-09-30,2016-06-07
HFQAX,,Mutual Fund,USD,2006-12-01,2016-06-06
HFQCX,,Mutual Fund,USD,2006-12-01,2016-06-07
HFQIX,,Mutual Fund,USD,2013-01-02,2016-06-06
HFRAX,,Mutual Fund,USD,2000-01-13,2016-07-22
HFRCX,,Mutual Fund,USD,2000-01-13,2016-07-22
HFRZX,,Mutual Fund,USD,2000-01-13,2016-06-06
HFSAX,,Mutual Fund,USD,2012-10-24,2016-07-22
HFWA,NASDAQ,Stock,USD,1998-05-07,2017-03-17
HFWCX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFWYX,,Mutual Fund,USD,2016-10-26,2016-11-09
HFXAX,,Mutual Fund,USD,2013-09-03,2016-06-06
HFXCX,,Mutual Fund,USD,2013-09-03,2016-06-07
HFXE,NYSE Arca,ETF,USD,2015-07-22,2017-03-17
HFXI,NYSE Arca,ETF,USD,2015-07-22,2017-03-17
HFXIX,,Mutual Fund,USD,2013-09-03,2016-06-06
HFXJ,NYSE Arca,ETF,USD,2015-07-22,2017-03-16
HFYCX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFYRX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFYSX,,Mutual Fund,USD,2016-10-27,2016-11-09
HFYTX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFYYX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFZCX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFZRX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFZSX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFZTX,,Mutual Fund,USD,2016-10-24,2016-11-09
HFZYX,,Mutual Fund,USD,2016-10-24,2016-11-09
HGAAX,,Mutual Fund,USD,2012-03-30,2016-06-06
HGACX,,Mutual Fund,USD,2012-03-30,2016-06-06
HGAIX,,Mutual Fund,USD,2012-03-30,2016-06-06
HGEU,NYSE Arca,ETF,USD,2015-06-25,2017-03-15
HGG,NYSE,Stock,USD,2007-07-20,2017-02-27
HGGAX,,Mutual Fund,USD,2009-03-02,2016-07-22
HGGG,NYSE,Stock,USD,2017-02-28,2017-02-28
HGGIX,,Mutual Fund,USD,2009-03-02,2016-07-22
HGH,NYSE,Stock,USD,2012-04-25,2017-03-17
HGHAX,,Mutual Fund,USD,2000-04-28,2016-07-22
HGHBX,,Mutual Fund,USD,2000-04-28,2016-07-22
HGHCX,,Mutual Fund,USD,2000-04-28,2016-07-22
HGHIX,,Mutual Fund,USD,2006-08-31,2016-07-22
HGHRX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGHSX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGHTX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGHYX,,Mutual Fund,USD,2000-04-28,2016-07-22
HGI,NYSE Arca,ETF,USD,2007-07-11,2017-03-17
HGIBX,,Mutual Fund,USD,1998-04-30,2016-07-22
HGIC,,Stock,USD,1995-01-03,2012-05-01
HGICX,,Mutual Fund,USD,1998-07-31,2016-07-22
HGIIX,,Mutual Fund,USD,2015-04-01,2016-07-22
HGIRX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGISX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGITX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGIYX,,Mutual Fund,USD,1998-04-30,2016-07-22
HGJP,NYSE Arca,ETF,USD,2015-06-25,2017-03-17
HGKGY,,Stock,USD,1996-11-18,2017-03-17
HGOAX,,Mutual Fund,USD,2002-02-15,2016-07-22
HGOBX,,Mutual Fund,USD,2002-02-15,2016-07-22
HGOCX,,Mutual Fund,USD,2002-02-15,2016-07-22
HGOIX,,Mutual Fund,USD,2006-08-31,2016-07-22
HGORX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGOSX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGOTX,,Mutual Fund,USD,2006-12-21,2016-07-22
HGOVX,,Mutual Fund,USD,2014-11-07,2016-07-22
HGOYX,,Mutual Fund,USD,2002-02-15,2016-07-22
HGR,NYSE,Stock,USD,1992-03-17,2016-02-26
HGRAX,,Mutual Fund,USD,2014-12-22,2016-06-06
HGRCX,,Mutual Fund,USD,2014-12-19,2016-06-06
HGRIX,,Mutual Fund,USD,2014-12-22,2016-06-07
HGSAX,,Mutual Fund,USD,2010-01-04,2016-07-22
HGSD,,Mutual Fund,USD,2015-12-01,2016-11-17
HGSH,NASDAQ,Stock,USD,2008-03-24,2017-03-17
HGSI,,Stock,USD,1995-01-03,2012-08-03
HGSIX,,Mutual Fund,USD,2010-01-04,2016-07-22
HGT,NYSE,Stock,USD,1999-04-09,2017-03-17
HGV,NYSE,Stock,USD,2017-01-04,2017-03-17
HGV-W,NYSE,Stock,USD,2016-12-14,2017-01-03
HGVSX,,Mutual Fund,USD,1984-03-20,2016-07-22
HH,NYSE,Stock,USD,1987-06-22,2017-03-17
HHBAX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHBCX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHBT,OTCMKTS,Stock,USD,2014-09-12,2017-03-17
HHBTX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHBUX,,Mutual Fund,USD,2001-12-28,2016-07-22
HHC,NYSE,Stock,USD,2010-11-05,2017-03-17
HHCAX,,Mutual Fund,USD,2008-05-07,2016-06-06
HHCCX,,Mutual Fund,USD,2008-05-05,2016-06-06
HHCZX,,Mutual Fund,USD,2008-05-05,2016-06-06
HHDAX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHDCX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHDFX,,Mutual Fund,USD,2012-03-29,2016-07-22
HHDG,NYSE Arca,ETF,USD,2015-06-02,2016-04-11
HHDTX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHDVX,,Mutual Fund,USD,2012-03-29,2016-07-22
HHFR,NYSE Arca,ETF,USD,2015-06-02,2016-04-11
HHGAX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHGCX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHGTX,,Mutual Fund,USD,2000-05-31,2016-07-22
HHHCX,,Mutual Fund,USD,2016-10-24,2016-11-09
HHHRX,,Mutual Fund,USD,2016-10-24,2016-11-09
HHHSX,,Mutual Fund,USD,2016-10-24,2016-11-09
HHHTX,,Mutual Fund,USD,2016-10-24,2016-11-09
HHHYX,,Mutual Fund,USD,2016-10-24,2016-11-09
HHIAX,,Mutual Fund,USD,2012-09-26,2016-07-22
HHICX,,Mutual Fund,USD,2012-09-26,2016-07-22
HHIIX,,Mutual Fund,USD,2012-09-26,2016-07-22
HHILY,,Stock,USD,2010-01-04,2016-07-15
HHLAX,,Mutual Fund,USD,2011-02-01,2016-07-22
HHLCX,,Mutual Fund,USD,2013-05-31,2016-07-22
HHLTX,,Mutual Fund,USD,2011-02-01,2016-07-22
HHMAX,,Mutual Fund,USD,2007-05-31,2016-07-22
HHMBX,,Mutual Fund,USD,2007-05-31,2016-07-22
HHMCX,,Mutual Fund,USD,2007-05-31,2016-07-22
HHMIX,,Mutual Fund,USD,2007-05-31,2016-07-22
HHMTX,,Mutual Fund,USD,2011-02-01,2016-07-22
HHQAX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHQCX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHQTX,,Mutual Fund,USD,2008-09-30,2016-07-22
HHRAX,,Mutual Fund,USD,2001-01-31,2016-07-22
HHRCX,,Mutual Fund,USD,2001-01-31,2016-07-22
HHRTX,,Mutual Fund,USD,2001-01-31,2016-07-22
HHS,NYSE,Stock,USD,1993-11-04,2017-03-17
HHSCX,,Mutual Fund,USD,2013-12-31,2016-07-22
HHSIX,,Mutual Fund,USD,2011-05-03,2016-07-22
HHY,NYSE,ETF,USD,1998-07-28,2016-12-02
HHYX,NYSE Arca,ETF,USD,2015-07-30,2017-03-16
HI,NYSE,Stock,USD,2008-03-28,2017-03-17
HIABX,,Mutual Fund,USD,1980-01-02,2016-06-06
HIACX,,Mutual Fund,USD,1984-03-30,2016-07-22
HIADX,,Mutual Fund,USD,1994-03-09,2016-06-06
HIAGX,,Mutual Fund,USD,1998-05-29,2016-06-06
HIAHX,,Mutual Fund,USD,2000-04-28,2016-07-22
HIALX,,Mutual Fund,USD,1998-09-30,2016-07-22
HIAOX,,Mutual Fund,USD,1990-06-29,2016-07-22
HIASX,,Mutual Fund,USD,1996-08-09,2016-07-22
HIAVX,,Mutual Fund,USD,2001-04-30,2016-06-07
HIAYX,,Mutual Fund,USD,1998-09-30,2016-07-22
HIBB,NASDAQ,Stock,USD,1996-10-11,2017-03-17
HIBCX,,Mutual Fund,USD,1998-03-31,2016-07-22
HIBIX,,Mutual Fund,USD,1996-02-26,2016-07-22
HIBSX,,Mutual Fund,USD,1998-03-31,2016-06-06
HICGX,,Mutual Fund,USD,2008-03-03,2016-07-22
HICMX,,Mutual Fund,USD,2006-10-18,2016-06-07
HICOX,,Mutual Fund,USD,1987-06-04,2016-07-22
HICSX,,Mutual Fund,USD,2011-05-03,2016-07-22
HICVX,,Mutual Fund,USD,2008-03-03,2016-07-22
HIDDN,NYSE Arca,Stock,USD,2008-04-16,2016-12-13
HIE,NYSE,ETF,USD,2014-11-25,2017-03-17
HIEEX,,Mutual Fund,USD,2013-11-06,2016-07-22
HIEMX,,Mutual Fund,USD,1997-10-20,2016-07-22
HIFAX,,Mutual Fund,USD,2014-11-07,2016-06-06
HIFCX,,Mutual Fund,USD,2014-11-07,2016-06-07
HIFIX,,Mutual Fund,USD,2014-11-07,2016-06-06
HIFR,NYSE,Stock,USD,2015-01-30,2017-03-17
HIFS,NASDAQ,Stock,USD,1992-02-25,2017-03-17
HIG,NYSE,Stock,USD,1995-12-15,2017-03-17
HIG-WS,NYSE,Stock,USD,2014-09-22,2017-03-16
HIGCX,,Mutual Fund,USD,1995-03-31,2016-07-22
HIGGX,,Mutual Fund,USD,2005-09-13,2016-07-22
HIGJX,,Mutual Fund,USD,2008-09-15,2016-07-22
HIGRX,,Mutual Fund,USD,2008-09-15,2016-07-22
HIGSX,,Mutual Fund,USD,2008-09-15,2016-07-22
HIGUX,,Mutual Fund,USD,2011-08-15,2016-07-22
HIHO,NASDAQ,Stock,USD,1996-12-11,2017-03-17
HII,NYSE,Stock,USD,2011-03-22,2017-03-17
HIICX,,Mutual Fund,USD,2008-05-21,2016-06-06
HIIDX,,Mutual Fund,USD,2015-11-04,2016-06-06
HIIDY,,Stock,USD,2010-06-14,2017-03-17
HIIFX,,Mutual Fund,USD,2008-05-21,2016-06-06
HIIGX,,Mutual Fund,USD,2002-10-31,2016-07-22
HIIIX,,Mutual Fund,USD,2013-07-01,2016-06-06
HIINX,,Mutual Fund,USD,2002-10-31,2016-07-22
HIIQ,NASDAQ,Stock,USD,2013-02-08,2017-03-17
HIISX,,Mutual Fund,USD,2016-02-01,2016-06-06
HIL,NYSE,Stock,USD,2004-08-12,2017-03-17
HILAX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILCX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILGX,,Mutual Fund,USD,2009-03-20,2016-07-22
HILIX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILL,,Stock,USD,1997-09-17,2015-10-05
HILO,NYSE Arca,ETF,USD,2011-08-04,2017-03-16
HILRX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILSX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILTX,,Mutual Fund,USD,2010-06-01,2016-07-22
HILVX,,Mutual Fund,USD,2002-10-31,2016-07-22
HILYX,,Mutual Fund,USD,2010-06-01,2016-07-22
HIMAX,,Mutual Fund,USD,2011-02-01,2016-07-22
HIMCX,,Mutual Fund,USD,1997-07-14,2016-07-22
HIMDX,,Mutual Fund,USD,2008-03-03,2016-07-22
HIMGX,,Mutual Fund,USD,2002-10-31,2016-07-22
HIMVX,,Mutual Fund,USD,2002-10-31,2016-07-22
HIMX,NASDAQ,Stock,USD,2006-03-31,2017-03-17
HIMYX,,Mutual Fund,USD,2006-10-18,2016-06-07
HIMZX,,Mutual Fund,USD,1999-07-21,2016-07-22
HINVX,,Mutual Fund,USD,2010-10-01,2016-07-22
HIO,NYSE,ETF,USD,1994-10-27,2017-03-17
HIOBX,,Mutual Fund,USD,1996-07-22,2016-07-22
HIOCX,,Mutual Fund,USD,1998-07-31,2016-07-22
HIPAX,,Mutual Fund,USD,2002-11-01,2016-07-22
HIPBX,,Mutual Fund,USD,2002-11-01,2016-07-22
HIPCX,,Mutual Fund,USD,2002-11-01,2016-07-22
HIPIX,,Mutual Fund,USD,2006-08-31,2016-07-22
HIPRX,,Mutual Fund,USD,2006-12-21,2016-07-22
HIPS,NYSE Arca,ETF,USD,2015-01-07,2017-03-17
HIPSX,,Mutual Fund,USD,2006-12-21,2016-07-22
HIPTX,,Mutual Fund,USD,2006-12-21,2016-07-22
HIPYX,,Mutual Fund,USD,2003-11-28,2016-07-22
HISCX,,Mutual Fund,USD,1994-05-02,2016-07-22
HISFX,,Mutual Fund,USD,2008-06-11,2016-07-22
HISGX,,Mutual Fund,USD,2002-10-31,2016-07-22
HISIX,,Mutual Fund,USD,2001-01-24,2016-07-22
HISOX,,Mutual Fund,USD,2014-02-04,2016-07-22
HISVX,,Mutual Fund,USD,2002-10-31,2016-07-22
HISWX,,Mutual Fund,USD,2017-03-06,2017-03-09
HITGX,,Mutual Fund,USD,2003-06-26,2016-07-22
HITK,,Stock,USD,1992-08-03,2014-04-18
HITT,,Stock,USD,2005-07-22,2014-07-22
HIVE,NYSE,Stock,USD,2014-03-28,2017-03-17
HIW,NYSE,Stock,USD,1994-06-08,2017-03-17
HIX,NYSE,ETF,USD,1998-05-22,2017-03-17
HIYAX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYCX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYIX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYKX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYRX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYYX,,Mutual Fund,USD,2014-07-17,2016-07-22
HIYZX,,Mutual Fund,USD,2014-07-17,2016-07-22
HJPIX,,Mutual Fund,USD,2003-10-31,2016-07-22
HJPNX,,Mutual Fund,USD,2003-11-04,2016-07-22
HJPSX,,Mutual Fund,USD,2007-09-04,2016-07-22
HJPX,NYSE Arca,ETF,USD,2015-10-02,2017-03-15
HJV,NYSE,Stock,USD,2007-03-27,2017-03-17
HK,NYSE,Stock,USD,2004-06-16,2017-03-17
HK-WS,NYSE,Stock,USD,2016-09-22,2017-03-17
HKFI,,Stock,USD,1987-04-28,2016-02-02
HKMNX,,Mutual Fund,USD,2013-01-02,2015-06-15
HKOR,NYSE Arca,ETF,USD,2014-03-04,2016-04-29
HKTV,,Stock,USD,1999-11-03,2015-12-18
HKTVY,,Stock,USD,2015-12-21,2016-01-08
HKXCY,,Stock,USD,2010-01-05,2017-03-17
HL,NYSE,Stock,USD,1985-02-14,2017-03-17
HLAAX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLACX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLAIX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLARX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLASX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLATX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLAYX,,Mutual Fund,USD,2010-06-01,2016-07-22
HLCAX,,Mutual Fund,USD,2015-12-31,2017-03-16
HLCCX,,Mutual Fund,USD,2015-12-31,2017-03-16
HLCIX,,Mutual Fund,USD,2015-12-31,2017-03-16
HLCSQ,,Stock,USD,2007-05-24,2014-06-23
HLDAX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDCX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDCY,,Stock,USD,2003-01-02,2015-09-17
HLDIX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDRX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDSX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDTX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLDYX,,Mutual Fund,USD,2011-06-01,2016-07-22
HLEAX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLEBX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLECX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLEEX,,Mutual Fund,USD,2014-03-06,2016-07-22
HLEIX,,Mutual Fund,USD,1991-07-02,2016-07-22
HLEJX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLEMX,,Mutual Fund,USD,1998-11-09,2016-07-22
HLERX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLESX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLETX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLEYX,,Mutual Fund,USD,2008-02-29,2016-07-22
HLF,NYSE,Stock,USD,2004-12-16,2017-03-17
HLFMX,,Mutual Fund,USD,2008-05-28,2016-07-22
HLFNX,,Mutual Fund,USD,1996-12-31,2016-07-22
HLG,NASDAQ,Stock,USD,2015-07-07,2017-03-17
HLGAX,,Mutual Fund,USD,1993-02-08,2016-07-22
HLGEX,,Mutual Fund,USD,1989-03-02,2016-07-22
HLGFX,,Mutual Fund,USD,1993-02-02,2016-07-22
HLHIX,,Mutual Fund,USD,2014-12-22,2016-06-06
HLI,NYSE,Stock,USD,2015-08-13,2017-03-17
HLIEX,,Mutual Fund,USD,1987-06-30,2016-07-22
HLINX,,Mutual Fund,USD,2015-12-17,2016-06-06
HLIPX,,Mutual Fund,USD,1993-03-05,2016-07-22
HLIRX,,Mutual Fund,USD,2015-12-17,2016-06-06
HLIT,NASDAQ,Stock,USD,1995-05-24,2017-03-17
HLLVX,,Mutual Fund,USD,1990-08-31,2016-07-22
HLMEX,,Mutual Fund,USD,2005-10-17,2016-07-22
HLMGX,,Mutual Fund,USD,1996-11-29,2016-07-22
HLMIX,,Mutual Fund,USD,1996-06-20,2016-07-22
HLMNX,,Mutual Fund,USD,2005-09-30,2016-07-22
HLMOX,,Mutual Fund,USD,2010-12-31,2016-07-22
HLMRX,,Mutual Fund,USD,2011-06-30,2016-07-22
HLMSX,,Mutual Fund,USD,2007-03-26,2016-07-22
HLMVX,,Mutual Fund,USD,2009-11-02,2016-07-22
HLNAX,,Mutual Fund,USD,2014-12-11,2016-06-06
HLNCX,,Mutual Fund,USD,2014-12-11,2016-06-06
HLNE,NASDAQ,Stock,USD,2017-03-01,2017-03-17
HLNIX,,Mutual Fund,USD,2014-12-11,2016-06-06
HLOAX,,Mutual Fund,USD,2014-08-29,2016-07-22
HLOCX,,Mutual Fund,USD,2014-08-29,2016-07-22
HLOIX,,Mutual Fund,USD,2014-08-29,2016-07-22
HLOMX,,Mutual Fund,USD,1991-07-02,2016-07-22
HLOYX,,Mutual Fund,USD,2014-08-29,2016-07-22
HLPPX,,Mutual Fund,USD,2009-12-22,2016-07-22
HLPPY,,Stock,USD,2006-01-03,2017-03-17
HLQVX,,Mutual Fund,USD,1991-02-28,2016-07-22
HLRRX,,Mutual Fund,USD,2002-12-16,2016-07-22
HLS,NYSE,Stock,USD,1989-09-13,2017-03-17
HLS-WS,NYSE,Stock,USD,2016-01-14,2017-01-10
HLSAX,,Mutual Fund,USD,2011-05-03,2016-07-22
HLSIX,,Mutual Fund,USD,2011-05-03,2016-07-22
HLSS,,Stock,USD,2012-02-29,2015-06-22
HLSSF,,Stock,USD,2012-02-29,2015-09-14
HLT,NYSE,Stock,USD,2013-12-12,2017-03-17
HLT-W,NYSE,Stock,USD,2016-12-13,2017-01-03
HLTAX,,Mutual Fund,USD,1993-02-09,2016-07-22
HLTH,NYSE,Stock,USD,2009-02-13,2017-03-17
HLTOY,,Stock,USD,1998-11-02,2017-03-17
HLVFX,,Mutual Fund,USD,1984-10-01,2016-07-22
HLVIX,,Mutual Fund,USD,1984-12-21,2016-07-22
HLX,NYSE,Stock,USD,1997-07-01,2017-03-17
HLYS,,Stock,USD,2006-12-08,2013-01-24
HMA,,Stock,USD,1991-02-06,2014-01-24
HMC,NYSE,Stock,USD,1980-03-17,2017-03-17
HMCAX,,Mutual Fund,USD,1997-11-06,2016-07-22
HMCCX,,Mutual Fund,USD,1997-11-06,2016-07-22
HMCJX,,Mutual Fund,USD,2006-01-03,2016-07-22
HMCSX,,Mutual Fund,USD,1998-05-01,2016-07-22
HMCVX,,Mutual Fund,USD,2008-03-31,2016-07-22
HMDCX,,Mutual Fund,USD,1998-07-31,2016-07-22
HMDYX,,Mutual Fund,USD,1997-12-31,2016-07-22
HME,,Stock,USD,1994-08-01,2015-10-07
HMEAX,,Mutual Fund,USD,2016-08-03,2016-11-17
HMECX,,Mutual Fund,USD,2016-08-23,2016-11-17
HMEZX,,Mutual Fund,USD,2015-01-20,2016-11-17
HMFAX,,Mutual Fund,USD,2012-09-28,2016-04-08
HMFIX,,Mutual Fund,USD,2012-09-28,2016-07-22
HMG,NYSE,Stock,USD,1995-08-18,2017-03-17
HMHC,NASDAQ,Stock,USD,2013-11-14,2017-03-17
HMIN,NASDAQ,Stock,USD,2006-10-27,2016-04-01
HMJAX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMJCX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMJIX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMKAX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMKCX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMKIX,,Mutual Fund,USD,2015-05-29,2016-07-22
HMLN,,Stock,USD,1997-07-22,2017-03-17
HMLP,NYSE,Stock,USD,2014-08-07,2017-03-17
HMN,NYSE,Stock,USD,1991-11-15,2017-03-17
HMNF,NASDAQ,Stock,USD,1994-06-30,2017-03-17
HMNY,NASDAQ,Stock,USD,1997-08-08,2017-03-17
HMPR,NASDAQ,Stock,USD,2003-10-15,2016-07-29
HMRRX,,Mutual Fund,USD,2006-01-03,2016-07-22
HMRSX,,Mutual Fund,USD,2006-01-03,2016-07-22
HMRUX,,Mutual Fund,USD,2011-08-15,2016-07-22
HMST,NASDAQ,Stock,USD,2012-02-10,2017-03-17
HMSY,NASDAQ,Stock,USD,1992-12-18,2017-03-17
HMTA,NASDAQ,Stock,USD,2016-10-12,2017-03-17
HMTV,NASDAQ,Stock,USD,2013-04-05,2017-03-17
HMVAX,,Mutual Fund,USD,2001-04-30,2016-07-22
HMVBX,,Mutual Fund,USD,2001-04-30,2016-07-22
HMVCX,,Mutual Fund,USD,2001-04-30,2016-07-22
HMVIX,,Mutual Fund,USD,2001-04-30,2016-07-22
HMVJX,,Mutual Fund,USD,2010-05-28,2016-07-22
HMVRX,,Mutual Fund,USD,2010-05-28,2016-07-22
HMVSX,,Mutual Fund,USD,2010-05-28,2016-07-22
HMVTX,,Mutual Fund,USD,2010-05-28,2016-07-22
HMVYX,,Mutual Fund,USD,2001-04-30,2016-07-22
HMY,NYSE,Stock,USD,1996-09-30,2017-03-17
HNACX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNASX,,Mutual Fund,USD,2001-01-23,2016-07-22
HNCAX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNCBX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNCCX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNCJX,,Mutual Fund,USD,2006-08-31,2016-07-22
HNCRX,,Mutual Fund,USD,2006-12-21,2016-07-22
HNCSX,,Mutual Fund,USD,2006-12-21,2016-07-22
HNCTX,,Mutual Fund,USD,2006-12-21,2016-07-22
HNCVX,,Mutual Fund,USD,2016-03-08,2017-03-09
HNCYX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNDI,,Stock,USD,2005-03-23,2017-03-17
HNEMX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNGFX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNGIX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNGSX,,Mutual Fund,USD,2017-03-06,2017-03-09
HNH,NASDAQ,Stock,USD,2005-08-22,2017-03-17
HNHYX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNI,NYSE,Stock,USD,1990-03-26,2017-03-17
HNIDX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNIN,,Stock,USD,2001-05-21,2016-09-19
HNINX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNISX,,Mutual Fund,USD,2016-02-01,2016-06-06
HNLVX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNMGX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNMVX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNNA,OTCMKTS,Stock,USD,2005-03-09,2017-03-17
HNNMY,,Stock,USD,2007-12-11,2016-03-21
HNP,NYSE,Stock,USD,1994-10-06,2017-03-17
HNR,NYSE,Stock,USD,1989-11-07,2017-03-17
HNRAX,,Mutual Fund,USD,2014-07-10,2016-06-06
HNRCX,,Mutual Fund,USD,2014-07-11,2016-06-06
HNRG,NASDAQ,Stock,USD,1997-01-20,2017-03-17
HNRZX,,Mutual Fund,USD,2014-07-01,2016-06-06
HNSAX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNSBX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNSCX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNSGX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNSJX,,Mutual Fund,USD,2007-05-31,2016-07-22
HNSN,NASDAQ,Stock,USD,2006-11-16,2016-07-26
HNSOX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNSRX,,Mutual Fund,USD,2010-05-28,2016-07-22
HNSSX,,Mutual Fund,USD,2010-05-28,2016-07-22
HNSTX,,Mutual Fund,USD,2010-05-28,2016-07-22
HNSVX,,Mutual Fund,USD,2008-05-01,2016-07-22
HNSYX,,Mutual Fund,USD,2001-04-30,2016-07-22
HNT,NYSE,Stock,USD,1991-11-07,2016-03-23
HNTVX,,Mutual Fund,USD,2008-05-01,2016-07-22
HNVIX,,Mutual Fund,USD,2008-05-01,2016-07-22
HNVRX,,Mutual Fund,USD,2016-03-01,2017-03-09
HNW,NYSE MKT,ETF,USD,2007-05-30,2017-03-17
HNZ,,Stock,USD,1981-03-11,2016-10-11
HOCPY,,Stock,USD,2007-08-07,2015-09-17
HOFD,OTCMKTS,Stock,USD,1999-10-27,2017-03-17
HOFT,NASDAQ,Stock,USD,2002-06-27,2017-03-17
HOG,NYSE,Stock,USD,1987-11-05,2017-03-17
HOGS,,Stock,USD,2005-01-12,2013-06-26
HOKCY,,Stock,USD,1996-11-18,2017-03-17
HOKU,,Stock,USD,2005-08-05,2015-07-07
HOKUQ,,Stock,USD,2005-08-05,2016-02-09
HOLBX,,Mutual Fund,USD,1995-09-29,2016-07-22
HOLD,NYSE Arca,ETF,USD,2014-01-15,2017-03-17
